"yymmdd","Raw","Processed"
180831,14687.470000,14687.470000
180901,14575.960000,14575.960000
180902,14597.820000,14597.820000
180903,14684.810000,14684.810000
180904,14577.350000,14577.350000
180905,14503.270000,14503.270000
180906,14501.370000,14501.370000
180907,14353.440000,14353.440000
180908,14223.990000,14223.990000
180909,14126.940000,14126.940000
180910,13940.980000,13940.980000
180911,13715.210000,13715.210000
180912,13529.400000,13529.400000
180913,13314.420000,13314.420000
180914,13057.930000,13057.930000
180915,12835.460000,12835.460000
180916,12660.900000,12660.900000
180917,12285.320000,12285.320000
180918,11938.090000,11938.090000
180919,11760.010000,11760.010000
180920,11549.970000,11549.970000
180921,11297.550000,11297.550000
180922,11264.370000,11264.370000
180923,11229.370000,11229.370000
180924,11135.380000,11135.380000
180925,11103.570000,11103.570000
180926,11026.110000,11026.110000
180927,10979.170000,10979.170000
180928,11087.850000,11087.850000
180929,11006.440000,11006.440000
180930,11058.080000,11058.080000
181001,10849.920000,10849.920000
181002,10917.780000,10917.780000
181003,10683.350000,10683.350000
181004,10509.050000,10509.050000
181005,10420.300000,10420.300000
181006,10330.070000,10330.070000
181007,10383.040000,10383.040000
181008,10321.430000,10321.430000
181009,10353.810000,10353.810000
181010,10373.540000,10373.540000
181011,10257.380000,10257.380000
181012,10161.040000,10161.040000
181013,10134.830000,10134.830000
181014,10140.130000,10140.130000
181015,10179.840000,10179.840000
181016,10197.740000,10197.740000
181017,10086.570000,10086.570000
181018,9941.630000,9941.630000
181019,9738.480000,9738.480000
181020,9592,9592
181021,9574.660000,9574.660000
181022,9480.510000,9480.510000
181023,9498.120000,9498.120000
181024,9500.830000,9500.830000
181025,9431.760000,9431.760000
181026,9424.060000,9424.060000
181027,9522.410000,9522.410000
181028,9680.200000,9680.200000
181029,9842.160000,9842.160000
181030,9958.220000,9958.220000
181031,10086.770000,10086.770000
181101,10136.640000,10136.640000
181102,10134.950000,10134.950000
181103,10157.360000,10157.360000
181104,10237.940000,10237.940000
181105,10325.650000,10325.650000
181106,10403.570000,10403.570000
181107,10514.270000,10514.270000
181108,10499.830000,10499.830000
181109,10854.150000,10854.150000
181110,10991.650000,10991.650000
181111,11195.080000,11195.080000
181112,11253.720000,11253.720000
181113,11274.520000,11274.520000
181114,11310.830000,11310.830000
181115,11259.570000,11259.570000
181116,11399.380000,11399.380000
181117,11453.100000,11453.100000
181118,11603.610000,11603.610000
181119,11679.920000,11679.920000
181120,11737.600000,11737.600000
181121,11751.800000,11751.800000
181122,11793.370000,11793.370000
181123,11905.800000,11905.800000
181124,12040.100000,12040.100000
181125,12263.200000,12263.200000
181126,12352.610000,12352.610000
181127,12545.670000,12545.670000
181128,12696.970000,12696.970000
181129,12848.090000,12848.090000
181130,12937.280000,12937.280000
181201,13082.320000,13082.320000
181202,13245.900000,13245.900000
181203,13512.010000,13512.010000
181204,13623.850000,13623.850000
181205,13742.690000,13742.690000
181206,13932.140000,13932.140000
181207,14122.190000,14122.190000
181208,14265.820000,14265.820000
181209,14402.640000,14402.640000
181210,14442.760000,14442.760000
181211,14540.390000,14540.390000
181212,14607.200000,14607.200000
181213,14718.050000,14718.050000
181214,14952.230000,14952.230000
181215,15163.670000,15163.670000
181216,15420.510000,15420.510000
181217,15471.130000,15471.130000
181218,15435.110000,15435.110000
181219,15442.250000,15442.250000
181220,15467.580000,15467.580000
181221,15515.780000,15515.780000
181222,15582.440000,15582.440000
181223,15676.890000,15676.890000
181224,15740.210000,15740.210000
181225,15862.590000,15862.590000
181226,15977.220000,15977.220000
181227,16009.040000,16009.040000
181228,16155.340000,16155.340000
181229,16262.680000,16262.680000
181230,16400.030000,16400.030000
181231,16607.780000,16607.780000
190101,16650.700000,16650.700000
190102,16711.900000,16711.900000
190103,16873.180000,16873.180000
190104,16975.070000,16975.070000
190105,17123.250000,17123.250000
190106,17438.270000,17438.270000
190107,17521.690000,17521.690000
190108,17643.940000,17643.940000
190109,17694.350000,17694.350000
190110,17795.530000,17795.530000
190111,17764.330000,17764.330000
190112,17801.120000,17801.120000
190113,17880.360000,17880.360000
190114,17957.080000,17957.080000
190115,18061.370000,18061.370000
190116,18196.040000,18196.040000
190117,18175.660000,18175.660000
190118,18304,18304
190119,18408.930000,18408.930000
190120,18573.350000,18573.350000
190121,18594.410000,18594.410000
190122,18663.010000,18663.010000
190123,18866.920000,18866.920000
190124,"NaN","NaN"
190125,19106.960000,19106.960000
190126,19358.040000,19358.040000
190127,19643.170000,19643.170000
190128,19701.270000,19701.270000
190129,19782.020000,19782.020000
190130,19948.220000,19948.220000
190131,20208.740000,20208.740000
190201,20370.020000,20370.020000
190202,20500.950000,20500.950000
190203,20770.950000,20770.950000
190204,20868.630000,20868.630000
190205,21058.430000,21058.430000
190206,21136.650000,21136.650000
190207,21442.100000,21442.100000
190208,21645.480000,21645.480000
190209,21808.010000,21808.010000
190210,22066.900000,22066.900000
190211,22252.320000,22252.320000
190212,22417.290000,22417.290000
190213,22544.570000,22544.570000
190214,22638.100000,22638.100000
190215,22811.360000,22811.360000
190216,22950.910000,22950.910000
190217,23171.950000,23171.950000
190218,23288.000000,23288.000000
190219,23527.820000,23527.820000
190220,23697.700000,23697.700000
190221,24067.850000,24067.850000
190222,24186.800000,24186.800000
190223,24378.050000,24378.050000
190224,24591.470000,24591.470000
190225,25115.340000,25115.340000
190226,25372.480000,25372.480000
190227,25589.260000,25589.260000
190228,25830.040000,25830.040000
190301,25996.150000,25996.150000
190302,26206.850000,26206.850000
190303,26504.120000,26504.120000
190304,26719.780000,26719.780000
190305,26881.880000,26881.880000
190306,27058.460000,27058.460000
190307,27157.310000,27157.310000
190308,27448.570000,27448.570000
190309,27676.050000,27676.050000
190310,27862.970000,27862.970000
190311,28009.330000,28009.330000
190312,28124.170000,28124.170000
190313,28456.830000,28456.830000
190314,28590.110000,28590.110000
190315,28780.600000,28780.600000
190316,28960.180000,28960.180000
190317,29171.620000,29171.620000
190318,29355.180000,29355.180000
190319,29561.550000,29561.550000
190320,29697.540000,29697.540000
190321,29792.880000,29792.880000
190322,29793.010000,29793.010000
190323,29927.690000,29927.690000
190324,30027.890000,30027.890000
190325,30138.410000,30138.410000
190326,30291.840000,30291.840000
190327,30330.590000,30330.590000
190328,30406.190000,30406.190000
190329,30524.480000,30524.480000
190330,30638.680000,30638.680000
190331,30947.470000,30947.470000
190401,30923.280000,30923.280000
190402,30929.970000,30929.970000
190403,30898.340000,30898.340000
190404,30867.540000,30867.540000
190405,30940.420000,30940.420000
190406,31011.530000,31011.530000
190407,31120.620000,31120.620000
190408,31165.180000,31165.180000
190409,31154.700000,31154.700000
190410,31122.180000,31122.180000
190411,31175.300000,31175.300000
190412,31471.010000,31471.010000
190413,31476.870000,31476.870000
190414,31493.470000,31493.470000
190415,31453.810000,31453.810000
190416,31671.400000,31671.400000
190417,31737.380000,31737.380000
190418,31749.890000,31749.890000
190419,31826.040000,31826.040000
190420,31909.600000,31909.600000
190421,31993.710000,31993.710000
190422,32054.160000,32054.160000
190423,32024.860000,32024.860000
190424,31983.340000,31983.340000
190425,31850.820000,31850.820000
190426,31861.980000,31861.980000
190427,31793.300000,31793.300000
190428,31521.500000,31521.500000
190429,31597.300000,31597.300000
190430,31594.830000,31594.830000
190501,31785.140000,31785.140000
190502,31754.900000,31754.900000
190503,31910.690000,31910.690000
190504,31893.440000,31893.440000
190505,31857.380000,31857.380000
190506,31988.520000,31988.520000
190507,31978.820000,31978.820000
190508,31837.490000,31837.490000
190509,31739.210000,31739.210000
190510,31538.190000,31538.190000
190511,31450.990000,31450.990000
190512,31384.140000,31384.140000
190513,31358.760000,31358.760000
190514,31445.200000,31445.200000
190515,31344.150000,31344.150000
190516,31241.800000,31241.800000
190517,31152.340000,31152.340000
190518,31083.830000,31083.830000
190519,30979.210000,30979.210000
190520,30913.580000,30913.580000
190521,30718.530000,30718.530000
190522,30388.870000,30388.870000
190523,30211.020000,30211.020000
190524,30125.680000,30125.680000
190525,30102.980000,30102.980000
190526,30046.730000,30046.730000
190527,29897.460000,29897.460000
190528,29748,29748
190529,29565.070000,29565.070000
190530,29379.590000,29379.590000
190531,29070.950000,29070.950000
190601,28722.460000,28722.460000
190602,28645.350000,28645.350000
190603,28521.240000,28521.240000
190604,28422.920000,28422.920000
190605,28248.810000,28248.810000
190606,27969.840000,27969.840000
190607,27709.850000,27709.850000
190608,27515.480000,27515.480000
190609,27359.640000,27359.640000
190610,27192.180000,27192.180000
190611,27111.620000,27111.620000
190612,27004.110000,27004.110000
190613,27195.680000,27195.680000
190614,27162.030000,27162.030000
190615,27028.480000,27028.480000
190616,27009.490000,27009.490000
190617,26909.340000,26909.340000
190618,26937.960000,26937.960000
190619,26923.290000,26923.290000
190620,26874.860000,26874.860000
190621,27152.730000,27152.730000
190622,27053.250000,27053.250000
190623,26949.300000,26949.300000
190624,26863.350000,26863.350000
190625,26832.390000,26832.390000
190626,26711.180000,26711.180000
190627,26739.490000,26739.490000
190628,26618.140000,26618.140000
190629,26526.870000,26526.870000
190630,26600.580000,26600.580000
190701,26491.137000,26491.137000
190702,26419.870000,26419.870000
190703,26259.040000,26259.040000
190704,26094.720000,26094.720000
190705,26117.740000,26117.740000
190706,26014.170000,26014.170000
190707,26115.640000,26115.640000
190708,25960.560000,25960.560000
190709,25727.730000,25727.730000
190710,25689.350000,25689.350000
190711,25666.960000,25666.960000
190712,25551.490000,25551.490000
190713,25451.040000,25451.040000
190714,25498.370000,25498.370000
190715,25612.730000,25612.730000
190716,25604.220000,25604.220000
190717,25603.520000,25603.520000
190718,25595.250000,25595.250000
190719,25421.850000,25421.850000
190720,25275.200000,25275.200000
190721,25177.690000,25177.690000
190722,25084.850000,25084.850000
190723,24825.190000,24825.190000
190724,24799.010000,24799.010000
190725,24763.910000,24763.910000
190726,24676.500000,24676.500000
190727,24673.650000,24673.650000
190728,24664.990000,24664.990000
190729,"NaN","NaN"
190730,24531.940000,24531.940000
190731,24344.810000,24344.810000
190801,24270.960000,24270.960000
190802,24092.380000,24092.380000
190803,24121.690000,24121.690000
190804,24132.400000,24132.400000
190805,24104.280000,24104.280000
190806,23986.630000,23986.630000
190807,24126.030000,24126.030000
190808,24069.940000,24069.940000
190809,24060.310000,24060.310000
190810,24025.920000,24025.920000
190811,24026.730000,24026.730000
190812,23852.430000,23852.430000
190813,23745.880000,23745.880000
190814,23629.020000,23629.020000
190815,23578.730000,23578.730000
190816,23568.060000,23568.060000
190817,23530.910000,23530.910000
190818,23531.850000,23531.850000
190819,23310.680000,23310.680000
190820,23206.550000,23206.550000
190821,23031.090000,23031.090000
190822,22875.710000,22875.710000
190823,22730.090000,22730.090000
190824,22643.870000,22643.870000
190825,22607.030000,22607.030000
190826,22520.190000,22520.190000
190827,22418.220000,22418.220000
190828,22296.210000,22296.210000
190829,22061.080000,22061.080000
190830,21788.360000,21788.360000
190831,21560.350000,21560.350000
190901,21342.380000,21342.380000
190902,21205.350000,21205.350000
190903,21100.670000,21100.670000
190904,20952.670000,20952.670000
190905,20753.080000,20753.080000
190906,20771.550000,20771.550000
190907,20691.650000,20691.650000
190908,20609.220000,20609.220000
190909,20487.490000,20487.490000
190910,20410.900000,20410.900000
190911,20240.070000,20240.070000
190912,20014.250000,20014.250000
190913,19741.610000,19741.610000
190914,19581.400000,19581.400000
190915,19449.700000,19449.700000
190916,19360.340000,19360.340000
190917,19161.010000,19161.010000
190918,18966.670000,18966.670000
190919,18761.280000,18761.280000
190920,18593.570000,18593.570000
190921,18445.580000,18445.580000
190922,18337.160000,18337.160000
190923,18179.780000,18179.780000
190924,17846.720000,17846.720000
190925,17515.850000,17515.850000
190926,17437.620000,17437.620000
190927,17401.570000,17401.570000
190928,17317.600000,17317.600000
190929,17311.740000,17311.740000
190930,17257.470000,17257.470000
191001,17323.030000,17323.030000
191002,17275.230000,17275.230000
191003,17301.730000,17301.730000
191004,17204.300000,17204.300000
191005,17167.630000,17167.630000
191006,17177.260000,17177.260000
191007,17169.550000,17169.550000
191008,17131.680000,17131.680000
191009,17052.930000,17052.930000
191010,16848.950000,16848.950000
191011,17013.610000,17013.610000
191012,16993.560000,16993.560000
191013,17078.480000,17078.480000
191014,17031.760000,17031.760000
191015,17077.820000,17077.820000
191016,17018.300000,17018.300000
191017,16912.910000,16912.910000
191018,16969.730000,16969.730000
191019,17007.290000,17007.290000
191020,17090.020000,17090.020000
191021,17006.480000,17006.480000
191022,17336.780000,17336.780000
191023,17530.170000,17530.170000
191024,17749.550000,17749.550000
191025,17875.450000,17875.450000
191026,18067.600000,18067.600000
191027,18296.120000,18296.120000
191028,18483.100000,18483.100000
191029,18676.110000,18676.110000
191030,18781.390000,18781.390000
191031,19021.170000,19021.170000
191101,19270.770000,19270.770000
191102,19418.570000,19418.570000
191103,19649.100000,19649.100000
191104,19863.750000,19863.750000
191105,19925.140000,19925.140000
191106,20298.820000,20298.820000
191107,20396.900000,20396.900000
191108,20588.370000,20588.370000
191109,20818.430000,20818.430000
191110,20985.250000,20985.250000
191111,21175.220000,21175.220000
191112,21340.200000,21340.200000
191113,21649.830000,21649.830000
191114,21748.200000,21748.200000
191115,22009.440000,22009.440000
191116,22172.860000,22172.860000
191117,22450.900000,22450.900000
191118,22729.800000,22729.800000
191119,22776.400000,22776.400000
191120,22908.330000,22908.330000
191121,23086.830000,23086.830000
191122,23275.600000,23275.600000
191123,23546.470000,23546.470000
191124,23800.980000,23800.980000
191125,24011.210000,24011.210000
191126,24220.080000,24220.080000
191127,24451.270000,24451.270000
191128,24767.120000,24767.120000
191129,25138.580000,25138.580000
191130,25431.990000,25431.990000
191201,25747.530000,25747.530000
191202,25950.850000,25950.850000
191203,26262.360000,26262.360000
191204,26591.120000,26591.120000
191205,26956.950000,26956.950000
191206,27175.060000,27175.060000
191207,27509.400000,27509.400000
191208,27952.910000,27952.910000
191209,28286.940000,28286.940000
191210,28412.640000,28412.640000
191211,28725.030000,28725.030000
191212,28907.610000,28907.610000
191213,29073.690000,29073.690000
191214,29134.740000,29134.740000
191215,29485.480000,29485.480000
191216,29777.460000,29777.460000
191217,29943.380000,29943.380000
191218,30070.860000,30070.860000
191219,30164.150000,30164.150000
191220,30271.260000,30271.260000
191221,30510.820000,30510.820000
191222,30760.960000,30760.960000
191223,30900.240000,30900.240000
191224,30918.710000,30918.710000
191225,31048.800000,31048.800000
191226,31167.920000,31167.920000
191227,31258,31258
191228,31205.970000,31205.970000
191229,31383.580000,31383.580000
191230,31482.350000,31482.350000
191231,31625.910000,31625.910000
200101,31599.460000,31599.460000
200102,31526.670000,31526.670000
200103,31497.090000,31497.090000
200104,31452.960000,31452.960000
200105,31547.930000,31547.930000
200106,31622.480000,31622.480000
200107,31671.600000,31671.600000
200108,31791.540000,31791.540000
200109,31794.220000,31794.220000
200110,31779.990000,31779.990000
200111,31848.210000,31848.210000
200112,31848.900000,31848.900000
200113,31824.500000,31824.500000
200114,32089.810000,32089.810000
200115,32116.410000,32116.410000
200116,32516.760000,32516.760000
200117,32755.260000,32755.260000
200118,32887.100000,32887.100000
200119,33129.820000,33129.820000
200120,33460.160000,33460.160000
200121,33622.330000,33622.330000
200122,33776.880000,33776.880000
200123,33848.590000,33848.590000
200124,34008.010000,34008.010000
200125,34012.920000,34012.920000
200126,34246.170000,34246.170000
200127,34316.770000,34316.770000
200128,34521.470000,34521.470000
200129,34576.000000,34576.000000
200130,34721.380000,34721.380000
200131,34666.510000,34666.510000
200201,34916.560000,34916.560000
200202,35010.660000,35010.660000
200203,35069.770000,35069.770000
200204,35124.410000,35124.410000
200205,35270,35270
200206,35357.310000,35357.310000
200207,35373.160000,35373.160000
200208,35472.840000,35472.840000
200209,35628.430000,35628.430000
200210,35800.100000,35800.100000
200211,35838.630000,35838.630000
200212,35828.830000,35828.830000
200213,35873.290000,35873.290000
200214,35939.170000,35939.170000
200215,35944.650000,35944.650000
200216,36098.620000,36098.620000
200217,36176.370000,36176.370000
200218,36177.380000,36177.380000
200219,36139.050000,36139.050000
200220,36237.200000,36237.200000
200221,36306.480000,36306.480000
200222,36368.510000,36368.510000
200223,36493.840000,36493.840000
200224,36615.780000,36615.780000
200225,36636.420000,36636.420000
200226,36779.530000,36779.530000
200227,36955.120000,36955.120000
200228,37042.730000,37042.730000
200229,37251.150000,37251.150000
200301,37496.400000,37496.400000
200302,37801.240000,37801.240000
200303,37806.160000,37806.160000
200304,37967.940000,37967.940000
200305,38197.130000,38197.130000
200306,38433.070000,38433.070000
200307,38704.910000,38704.910000
200308,39007.220000,39007.220000
200309,39282.530000,39282.530000
200310,39431.110000,39431.110000
200311,39476.140000,39476.140000
200312,39484.430000,39484.430000
200313,39727.100000,39727.100000
200314,39762.050000,39762.050000
200315,40013.690000,40013.690000
200316,40174.740000,40174.740000
200317,40244.850000,40244.850000
200318,40455.560000,40455.560000
200319,40695.640000,40695.640000
200320,"NaN","NaN"
200321,"NaN","NaN"
200322,41413.460000,41413.460000
200323,41822.020000,41822.020000
200324,42078.120000,42078.120000
200325,42492.810000,42492.810000
200326,42910.810000,42910.810000
200327,43489.650000,43489.650000
200328,43881.850000,43881.850000
200329,44294.450000,44294.450000
200330,44675.570000,44675.570000
200331,45011.870000,45011.870000
200401,44948.860000,44948.860000
200402,45588.700000,45588.700000
200403,46049.630000,46049.630000
200404,46328.910000,46328.910000
200405,46662.850000,46662.850000
200406,46945.860000,46945.860000
200407,47270.930000,47270.930000
200408,47570.200000,47570.200000
200409,48718.880000,48718.880000
200410,48966.420000,48966.420000
200411,49126.310000,49126.310000
200412,49286.890000,49286.890000
200413,49340.200000,49340.200000
200414,49388.680000,49388.680000
200415,49380.770000,49380.770000
200416,49306.010000,49306.010000
200417,49303.610000,49303.610000
200418,49375.710000,49375.710000
200419,49456.730000,49456.730000
200420,49510.390000,49510.390000
200421,49529.440000,49529.440000
200422,49624.930000,49624.930000
200423,49784.780000,49784.780000
200424,"NaN","NaN"
200425,"NaN","NaN"
200426,"NaN","NaN"
200427,"NaN","NaN"
200428,50747.620000,50747.620000
200429,"NaN","NaN"
200430,50894.800000,50894.800000
200501,51078.870000,51078.870000
200502,51183.310000,51183.310000
200503,51352.810000,51352.810000
200504,51506.780000,51506.780000
200505,51571.350000,51571.350000
200506,51689,51689
200507,51685.530000,51685.530000
200508,51588.630000,51588.630000
200509,51467.820000,51467.820000
200510,51399.250000,51399.250000
200511,51405.690000,51405.690000
200512,51190.050000,51190.050000
200513,51088.820000,51088.820000
200514,51005.880000,51005.880000
200515,50971.930000,50971.930000
200516,50793.970000,50793.970000
200517,50696.220000,50696.220000
200518,50736.450000,50736.450000
200519,50654.420000,50654.420000
200520,50599.560000,50599.560000
200521,50458.480000,50458.480000
200522,50406.760000,50406.760000
200523,50270.680000,50270.680000
200524,50093.290000,50093.290000
200525,49984.460000,49984.460000
200526,49852.900000,49852.900000
200527,49711.530000,49711.530000
200528,49662.260000,49662.260000
200529,49633.410000,49633.410000
200530,49584.580000,49584.580000
200531,49578.510000,49578.510000
200601,49501.760000,49501.760000
200602,49503.600000,49503.600000
200603,49599.500000,49599.500000
200604,49759.320000,49759.320000
200605,50034.300000,50034.300000
200606,50269.090000,50269.090000
200607,50448,50448
200608,50600.120000,50600.120000
200609,50573.330000,50573.330000
200610,50501.470000,50501.470000
200611,50403.270000,50403.270000
200612,50281.300000,50281.300000
200613,50176.930000,50176.930000
200614,50141.020000,50141.020000
200615,49983.530000,49983.530000
200616,"NaN","NaN"
200617,49559.840000,49559.840000
200618,49317.510000,49317.510000
200619,49081.830000,49081.830000
200620,48957.410000,48957.410000
200621,48843.820000,48843.820000
200622,48674.970000,48674.970000
200623,48508.660000,48508.660000
200624,48190.790000,48190.790000
200625,47983.200000,47983.200000
200626,47654.120000,47654.120000
200627,47538.130000,47538.130000
200628,47493.730000,47493.730000
200629,47367.950000,47367.950000
200630,47163.700000,47163.700000
200701,46842.100000,46842.100000
200702,46414.560000,46414.560000
200703,45886.380000,45886.380000
200704,45259.180000,45259.180000
200705,44947.950000,44947.950000
200706,44621.780000,44621.780000
200707,44461.070000,44461.070000
200708,44250.140000,44250.140000
200709,44043.510000,44043.510000
200710,43881.600000,43881.600000
200711,43753.570000,43753.570000
200712,43721.480000,43721.480000
200713,43711.730000,43711.730000
200714,43507.690000,43507.690000
200715,43405.350000,43405.350000
200716,43208.900000,43208.900000
200717,42940.990000,42940.990000
200718,42752.610000,42752.610000
200719,42704.590000,42704.590000
200720,42614.100000,42614.100000
200721,42507.020000,42507.020000
200722,42368.880000,42368.880000
200723,42231.950000,42231.950000
200724,41788.080000,41788.080000
200725,41616.930000,41616.930000
200726,41479.820000,41479.820000
200727,41332.840000,41332.840000
200728,40972.960000,40972.960000
200729,40782.540000,40782.540000
200730,40718.260000,40718.260000
200731,40567.690000,40567.690000
200801,40391.350000,40391.350000
200802,40346.920000,40346.920000
200803,40233.290000,40233.290000
200804,40109.010000,40109.010000
200805,39993,39993
200806,39936.210000,39936.210000
200807,39987.020000,39987.020000
200808,39885.290000,39885.290000
200809,39804,39804
200810,39684.060000,39684.060000
200811,39573.090000,39573.090000
200812,39541.950000,39541.950000
200813,39466.260000,39466.260000
200814,39395.120000,39395.120000
200815,39486.560000,39486.560000
200816,39593.010000,39593.010000
200817,39519.790000,39519.790000
200818,39451.910000,39451.910000
200819,39396.050000,39396.050000
200820,39304.790000,39304.790000
200821,39156.510000,39156.510000
200822,39171.300000,39171.300000
200823,39153.030000,39153.030000
200824,39078.570000,39078.570000
200825,39052.250000,39052.250000
200826,38622.180000,38622.180000
200827,38440.930000,38440.930000
200828,38167.930000,38167.930000
200829,37965.200000,37965.200000
200830,37866.450000,37866.450000
200831,37697.460000,37697.460000
200901,37490.870000,37490.870000
200902,37235.350000,37235.350000
200903,37152.870000,37152.870000
200904,36922.880000,36922.880000
200905,36707.300000,36707.300000
200906,36608.340000,36608.340000
200907,36444.210000,36444.210000
200908,36353.570000,36353.570000
200909,36162.980000,36162.980000
200910,35962.550000,35962.550000
200911,35865.130000,35865.130000
200912,35657.810000,35657.810000
200913,35573.880000,35573.880000
200914,35363.290000,35363.290000
200915,35217.670000,35217.670000
200916,35056.260000,35056.260000
200917,34936.840000,34936.840000
200918,34886.310000,34886.310000
200919,34755.040000,34755.040000
200920,34706.950000,34706.950000
200921,34710.040000,34710.040000
200922,34611.440000,34611.440000
200923,34454.040000,34454.040000
200924,34250.550000,34250.550000
200925,34213.380000,34213.380000
200926,34184.950000,34184.950000
200927,34197.320000,34197.320000
200928,34180.070000,34180.070000
200929,34207.600000,34207.600000
200930,34199.710000,34199.710000
201001,34194.110000,34194.110000
201002,34199.270000,34199.270000
201003,34168.130000,34168.130000
201004,34139.650000,34139.650000
201005,34002.300000,34002.300000
201006,33941.940000,33941.940000
201007,33703.140000,33703.140000
201008,33464.050000,33464.050000
201009,33283.810000,33283.810000
201010,33043.920000,33043.920000
201011,33039.560000,33039.560000
201012,33075.940000,33075.940000
201013,32982.910000,32982.910000
201014,33137.720000,33137.720000
201015,33142.290000,33142.290000
201016,33203.400000,33203.400000
201017,33156.520000,33156.520000
201018,33183.100000,33183.100000
201019,33278.800000,33278.800000
201020,33203.590000,33203.590000
201021,33274.150000,33274.150000
201022,33374.210000,33374.210000
201023,33488.490000,33488.490000
201024,33667.090000,33667.090000
201025,33878.880000,33878.880000
201026,33897.130000,33897.130000
201027,33754.890000,33754.890000
201028,33817.680000,33817.680000
201029,33865.320000,33865.320000
201030,33915.820000,33915.820000
201031,33942.030000,33942.030000
201101,34157.400000,34157.400000
201102,34163.930000,34163.930000
201103,34056.230000,34056.230000
201104,34217.180000,34217.180000
201105,34314.530000,34314.530000
201106,34341.250000,34341.250000
201107,34380.620000,34380.620000
201108,34555.750000,34555.750000
201109,34521.880000,34521.880000
201110,34506.850000,34506.850000
201111,34672.240000,34672.240000
201112,34726.170000,34726.170000
201113,34843.340000,34843.340000
201114,35006.170000,35006.170000
201115,35083.910000,35083.910000
201116,35391.560000,35391.560000
201117,35506.470000,35506.470000
201118,35698.370000,35698.370000
201119,35852.240000,35852.240000
201120,36041.520000,36041.520000
201121,36147.980000,36147.980000
201122,36252.740000,36252.740000
201123,36376.100000,36376.100000
201124,36468.610000,36468.610000
201125,36539.560000,36539.560000
201126,36686.910000,36686.910000
201127,36800.920000,36800.920000
201128,37044.120000,37044.120000
201129,37261.800000,37261.800000
201130,37403.030000,37403.030000
201201,37454.090000,37454.090000
201202,37509.570000,37509.570000
201203,37610.310000,37610.310000
201204,37713.710000,37713.710000
201205,37771.290000,37771.290000
201206,37990.720000,37990.720000
201207,38062.280000,38062.280000
201208,38087.050000,38087.050000
201209,38189.590000,38189.590000
201210,38200.640000,38200.640000
201211,38201.020000,38201.020000
201212,38315.360000,38315.360000
201213,38545.170000,38545.170000
201214,38560.040000,38560.040000
201215,38752.250000,38752.250000
201216,38710.380000,38710.380000
201217,38601.300000,38601.300000
201218,38463.940000,38463.940000
201219,38406.110000,38406.110000
201220,38277.410000,38277.410000
201221,38117.750000,38117.750000
201222,38141.230000,38141.230000
201223,37983.790000,37983.790000
201224,37767.720000,37767.720000
201225,37727.460000,37727.460000
201226,37645.100000,37645.100000
201227,37701.160000,37701.160000
201228,37604.430000,37604.430000
201229,37593.250000,37593.250000
201230,37593.130000,37593.130000
201231,37556.480000,37556.480000
210101,37411.320000,37411.320000
210102,37256.140000,37256.140000
210103,37189.770000,37189.770000
210104,37052.860000,37052.860000
210105,36959.250000,36959.250000
210106,36921.220000,36921.220000
210107,36886.580000,36886.580000
210108,36835,36835
210109,36874.020000,36874.020000
210110,36828.810000,36828.810000
210111,36791.360000,36791.360000
210112,36617.650000,36617.650000
210113,36409.520000,36409.520000
210114,36412.500000,36412.500000
210115,36387.050000,36387.050000
210116,36295.180000,36295.180000
210117,36300.840000,36300.840000
210118,36188.120000,36188.120000
210119,35977.560000,35977.560000
210120,35763.270000,35763.270000
210121,35615.960000,35615.960000
210122,35404.590000,35404.590000
210123,35203.370000,35203.370000
210124,35009.330000,35009.330000
210125,34767.220000,34767.220000
210126,34734.150000,34734.150000
210127,34620.030000,34620.030000
210128,34418.430000,34418.430000
210129,34241.790000,34241.790000
210130,34088.450000,34088.450000
210131,33965.420000,33965.420000
210201,33714.720000,33714.720000
210202,33558.510000,33558.510000
210203,33333.720000,33333.720000
210204,33274.740000,33274.740000
210205,33196.400000,33196.400000
210206,33018.470000,33018.470000
210207,33043.920000,33043.920000
210208,32951.150000,32951.150000
210209,32884.680000,32884.680000
210210,32741.760000,32741.760000
210211,32664.980000,32664.980000
210212,32568.080000,32568.080000
210213,32545.300000,32545.300000
210214,32574.710000,32574.710000
210215,"NaN","NaN"
210216,32404.020000,32404.020000
210217,32381.730000,32381.730000
210218,32343.360000,32343.360000
210219,32430.100000,32430.100000
210220,32502.430000,32502.430000
210221,32587.390000,32587.390000
210222,"NaN","NaN"
210223,"NaN","NaN"
210224,32458.600000,32458.600000
210225,"NaN","NaN"
210226,32112.250000,32112.250000
210227,31920.870000,31920.870000
210228,31906.740000,31906.740000
210301,31668.490000,31668.490000
210302,31559.800000,31559.800000
210303,31396.210000,31396.210000
210304,31354.590000,31354.590000
210305,31250.310000,31250.310000
210306,31038.650000,31038.650000
210307,30971.490000,30971.490000
210308,"NaN","NaN"
210309,30809.320000,30809.320000
210310,30667.210000,30667.210000
210311,"NaN","NaN"
210312,30490.800000,30490.800000
210313,30439.680000,30439.680000
210314,30379.540000,30379.540000
210315,30293.630000,30293.630000
210316,30207.190000,30207.190000
210317,30143.080000,30143.080000
210318,30102.030000,30102.030000
210319,29866.950000,29866.950000
210320,29715.600000,29715.600000
210321,29629.480000,29629.480000
210322,"NaN","NaN"
210323,29497.610000,29497.610000
210324,29501.590000,29501.590000
210325,29433.550000,29433.550000
